"","stock.id","species","stock.name","lat","lon","ocean.basin","state","begin","end","n.years","max.spawners","max.recruits","source","url","comments"
"139",139,"Chum","Northwest Vancouver Island-Chum","50.04","127.68","WC","BC",1956,2010,49,159859,134925,NA,NA,""
"140",140,"Chum","Southwest & West Vancouver Island-Chum","48.7","125.09","WC","BC",1956,2010,48,910909,994484,NA,NA,""
"141",141,"Pink-Odd","Puyallup-Pink-Odd","47.26972","122.4272","WC","WA",1959,2019,31,1203364,1502355,"Marisa Litz, WDFW, April 2023",NA,""
"142",142,"Pink-Odd","Hood Canal-Pink-Odd","47.5644","122.9956","WC","WA",1959,2019,31,549512,901739,"Marisa Litz, WDFW, April 2023",NA,"Sum of Dosewallips, Duckabush, and Hamma Hamma"
"143",143,"Pink-Odd","Snohomish-Pink-Odd","48.02139","122.2072","WC","WA",1959,2019,31,1929839,3054656,"Marisa Litz, WDFW, April 2023",NA,""
"144",144,"Pink-Odd","Dungeness-Pink-Odd","48.1508","123.1333","WC","WA",1959,2019,31,4e+05,638225,"Marisa Litz, WDFW, April 2023",NA,""
"145",145,"Pink-Odd","Stillaguamish-Pink-Odd","48.23861","122.3758","WC","WA",1959,2019,31,952534,2287418,"Marisa Litz, WDFW, April 2023",NA,""
"146",146,"Pink-Odd","Skagit-Pink-Odd","48.3875","122.3656","WC","WA",1959,2019,31,1190000,5008979,"Marisa Litz, WDFW, April 2023",NA,""
"147",147,"Pink-Odd","Nooksack-Pink-Odd","48.775","122.5978","WC","WA",1959,2019,31,247000,591801,"Marisa Litz, WDFW, April 2023",NA,""
"148",148,"Pink-Odd","Nisqually-Pink-Odd","47.101","-122.706","WC","WA",1959,2019,31,815887,921434,"Marisa Litz, WDFW, April 2023",NA,NA
"149",149,"Pink-Odd","S South Misc.-Pink-Odd","447.16","-122.91","WC","WA",1959,2019,31,1492,2374,"Marisa Litz, WDFW, April 2023",NA,NA
"150",150,"Pink-Odd","Fraser-Pink-Odd","49.12333","123.0569","WC","BC",1961,2021,31,22181030,24250000,NA,NA,""
"151",151,"Pink-Even","S SEAK-Pink-Even","55.71556","131.8714","WC","AK",1960,2008,25,29750273,83426596,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 101-108"
"152",152,"Pink-Odd","S SEAK-Pink-Odd","55.71556","131.8714","WC","AK",1961,2007,24,28189610,79477238,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 101-108"
"153",153,"Pink-Even","N SEAK Outside-Pink-Even","57.17694","135.7869","WC","AK",1960,2008,25,5741703,9561585,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 109-112, 114, 115"
"154",154,"Pink-Odd","N SEAK Outside-Pink-Odd","57.17694","135.7869","WC","AK",1961,2007,24,6271490,11292515,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 109-112, 114, 115"
"155",155,"Pink-Even","N SEAK Inside-Pink-Even","57.57528","134.7503","WC","AK",1960,2008,25,16114790,51319856,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"District 113"
"156",156,"Pink-Odd","N SEAK Inside-Pink-Odd","57.57528","134.7503","WC","AK",1961,2007,24,25094123,61411893,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"District 113"
"157",157,"Pink-Even","Situk-Pink-Even","59.43353","139.5467","WC","AK",1962,1990,12,525000,553506,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"158",158,"Pink-Odd","Situk-Pink-Odd","59.43353","139.5467","WC","AK",1965,1989,13,450000,482701,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"159",159,"Pink-Even","Humpy-Pink-Even","59.6444","139.5844","WC","AK",1962,1992,12,69000,126575,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"160",160,"Pink-Odd","Humpy-Pink-Odd","59.6444","139.5844","WC","AK",1973,1991,10,225000,304130,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"161",161,"Pink-Even","PWS-Pink-Even","60.5","147","GOA","AK",1960,2008,25,10234627,27866302,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"162",162,"Pink-Odd","PWS-Pink-Odd","60.5","147","GOA","AK",1961,2009,25,13578314,25874686,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"163",163,"Pink-Even","S CIn-Pink-Even","59.52528","151.48","GOA","AK",1976,2008,17,144354,260200,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"164",164,"Pink-Odd","S CIn-Pink-Odd","59.52528","151.48","GOA","AK",1977,2009,17,243700,661500,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"165",165,"Pink-Even","Outer CIn-Pink-Even","59.38389","150.7528","GOA","AK",1976,2008,17,469090,1529905,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"166",166,"Pink-Odd","Outer CIn-Pink-Odd","59.38389","150.7528","GOA","AK",1977,2009,17,789129,2223900,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"167",167,"Pink-Even","Kamishak-Pink-Even","59.27","154.1175","GOA","AK",1976,2008,17,1719239,2162998,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"168",168,"Pink-Odd","Kamishak-Pink-Odd","59.27","154.1175","GOA","AK",1977,2009,17,1240152,1371879,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"169",169,"Pink-Even","Afognak-Pink-Even","58.26222","152.5883","GOA","AK",1978,2008,16,1521470,3730000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"170",170,"Pink-Odd","Afognak-Pink-Odd","58.26222","152.5883","GOA","AK",1979,2009,16,1886046,4921462,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"171",171,"Pink-Even","W Kod-Pink-Even","57.11389","154.4947","GOA","AK",1978,2008,16,9880208,23621882,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"172",172,"Pink-Odd","W Kod-Pink-Odd","57.11389","154.4947","GOA","AK",1979,2009,16,8598000,23571000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"173",173,"Pink-Even","Alitak-Pink-Even","56.88528","154.1217","GOA","AK",1978,2008,16,3922000,5e+06,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"174",174,"Pink-Odd","Alitak-Pink-Odd","56.88528","154.1217","GOA","AK",1979,2009,16,7592000,14652000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"175",175,"Pink-Even","E Kod-Pink-Even","57.089858","153.187928","GOA","AK",1978,2008,16,3717970,7197847,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"176",176,"Pink-Odd","E Kod-Pink-Odd","57.089858","153.187928","GOA","AK",1979,2009,16,5426000,13951000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"177",177,"Pink-Even","Mainland Kod-Pink-Even","58.03333","154.6644","GOA","AK",1978,2008,16,1804000,3550000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"178",178,"Pink-Odd","Mainland Kod-Pink-Odd","58.03333","154.6644","GOA","AK",1979,2009,16,7954000,7954000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"179",179,"Pink-Even","Chignik Bay-Pink-Even","56.38528","158.2261","GOA","AK",1962,2008,22,81400,311600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"180",180,"Pink-Odd","Chignik Bay-Pink-Odd","56.38528","158.2261","GOA","AK",1963,2009,21,180500,313600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"181",181,"Pink-Even","Central Chig-Pink-Even","56.59639","157.9933","GOA","AK",1962,2008,24,257000,534770,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"182",182,"Pink-Odd","Central Chig-Pink-Odd","56.59639","157.9933","GOA","AK",1963,2009,24,715500,1198175,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"183",183,"Pink-Even","E Chig-Pink-Even","56.98528","156.5806","GOA","AK",1962,2008,24,1318100,2011766,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"184",184,"Pink-Odd","E Chig-Pink-Odd","56.98528","156.5806","GOA","AK",1963,2009,24,1470200,1567638,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"185",185,"Pink-Even","W Chig-Pink-Even","56.06667","158.6756","GOA","AK",1962,2008,24,333400,1373782,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"186",186,"Pink-Odd","W Chig-Pink-Odd","56.06667","158.6756","GOA","AK",1963,2009,24,554700,1346418,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"187",187,"Pink-Even","Perryville-Pink-Even","55.85417","159.3314","GOA","AK",1962,2008,24,395700,592547,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"188",188,"Pink-Odd","Perryville-Pink-Odd","55.85417","159.3314","GOA","AK",1963,2009,24,582100,1480800,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"189",189,"Pink-Even","SE-SC AKPen-Pink-Even","55.5","161","BS","AK",1962,2008,24,5969710,11076199,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"190",190,"Pink-Odd","SE-SC AKPen-Pink-Odd","55.5","161","BS","AK",1963,2009,24,4404450,15767364,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"191",191,"Pink-Even","SW-Unimak-Pink-Even","54.5","163.5","BS","AK",1962,2008,24,2341700,5961135,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"192",192,"Pink-Odd","SW-Unimak-Pink-Odd","54.5","163.5","BS","AK",1963,2009,24,2001850,6762894,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"193",193,"Pink-Even","NW AKPen-Pink-Even","54.982","163.37","BS","AK",1962,2008,23,216600,558182,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"194",194,"Pink-Odd","NW AKPen-Pink-Odd","54.982","163.37","BS","AK",1963,2009,24,74400,349253,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"195",195,"Pink-Even","Nushagak-Pink-Even","58.62222","158.5911","BS","AK",1958,2002,23,9161784,13510120,NA,NA,""
"196",196,"Pink-Even","Unalakleet-Pink-Even","63.86944","160.7878","BS","AK",1970,2002,13,458387,637424,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"197",197,"Pink-Odd","Unalakleet-Pink-Odd","63.86944","160.7878","BS","AK",1973,2009,15,381150,406597,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"198",198,"Pink-Even","Nome-Pink-Even","64.4828","165.305","BS","AK",1972,2008,19,2212155,2229337,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"199",199,"Pink-Odd","Nome-Pink-Odd","64.4828","165.305","BS","AK",1971,2009,20,920500,925575,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"200",200,"Pink-Even","Moses-Norton-Pink-Even","64.64","161.55","BS","AK",1964,2008,23,1288531,1342124,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"201",201,"Pink-Odd","Moses-Norton-Pink-Odd","64.64","161.55","BS","AK",1963,2009,24,770401,774122,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"202",202,"Pink-Even","East Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1479993.322,2436253.378,NA,NA,""
"203",203,"Pink-Odd","East Haida Gwaii-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,284211.8842,289976.9161,NA,NA,""
"204",204,"Pink-Even","West Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,665685.0031,1204238.259,NA,NA,""
"205",205,"Pink-Even","Hecate Lowlands-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1397904.068,4919482.592,NA,NA,""
"206",206,"Pink-Even","Hecate Strait-Fjords (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,10716161.57,32855873.49,NA,NA,""
"207",207,"Pink-Even","Nass-Skeena Estuary (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,3624384.153,18782678.19,NA,NA,""
"208",208,"Pink-Even","Middle-Upper Skeena (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1593104.759,2834631.42,NA,NA,""
"209",209,"Pink-Even","North Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,32,4417163.744,4925890.744,NA,NA,""
"210",210,"Pink-Odd","Hecate Strait-Lowlands-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,1948209.547,2296726.5,NA,NA,""
"211",211,"Pink-Odd","Hecate Strait-Fjords (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,6315996.61,8376430.179,NA,NA,""
"212",212,"Pink-Odd","Nass-Skeena Estuary (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,847286.4997,4070629.561,NA,NA,""
"213",213,"Pink-Odd","Middle-Upper Skeena (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,3668050.01,4455502.931,NA,NA,""
"214",214,"Pink-Odd","Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean-Pink-Odd","52.45","129.1","WC","BC",1955,2019,32,5381235.79,5470373.489,NA,NA,""
"215",215,"Pink-Even","Georgia Strait (even)-Pink-Even","52.45","129.1","WC","BC",1954,2014,31,2089904,2330604,NA,NA,""
"216",216,"Pink-Even","Southern Fjords (even)-Pink-Even","50.88","126.61","WC","BC",1954,2014,31,5365526,5905014,NA,NA,""
"217",217,"Pink-Odd","Georgia Strait (odd)-Pink-Odd","52.45","129.1","WC","BC",1957,2013,29,3485946,4429012,NA,NA,""
"218",218,"Chinook","Ayakulik-Chinook","57.1978276","-154.53849","GOA","AK",1977,2009,33,24425,31883,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"219",219,"Chinook","Karluk-Chinook","57.563","-154.3843","GOA","AK",1976,2009,34,13742,19443,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"220",220,"Chinook","Chignik-Chinook","56.2615981","-158.71224","GOA","AK",1980,2008,29,7633,12008,"Fishery Manuscript Series No. 15-02: Review of Salmon Escapement Goals in the Chignik
Management Area, 2015 ","http://www.adfg.alaska.gov/FedAidPDFs/FMS15-02.pdf",NA
"221",221,"Chinook","Nelson-Chinook","55.810523","-161.25646","GOA","AK",1981,1996,16,12561,11131,"Fishery Manuscript No. 06-03: Review of Salmon Escapement Goals in the Alaska
Peninsula and Aleutian Islands Management Areas
Report to the Alaska Board of Fisheries, 2004","http://www.sf.adfg.state.ak.us/FedAidPDFs/fms06-03.pdf",NA
"222",222,"Chinook","Goodnews-Chinook","59.15992","-160.6119","BS","AK",1981,2001,21,6027,9084,"Fishery Data Series No. 10-08: Goodnews River Salmon Monitoring and Assessment,
2008 ","http://www.adfg.alaska.gov/FedAidPDFs/FDS10-08.pdf",NA
"223",223,"Chinook","Andrew Creek-Chinook","56.63997","-132.2","GOA","AK",1979,2004,14,3068,3612,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"224",224,"Chinook","Chickamin-Chinook","55.8174772","-130.93326","GOA","AK",1985,2004,20,8097,9337,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"225",225,"Chinook","Chilkat-Chinook","59.3721353","-135.94325","GOA","AK",1991,1997,7,8100,12932,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"226",226,"Chinook","King Salmon River-Chinook","58.0420026","-134.34145","GOA","AK",1982,2004,17,389,409,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"227",227,"Chinook","Stikine-Chinook","56.6917175","-132.21863","GOA","AK",1977,1997,21,58962,110134,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"228",228,"Chinook","Unuk-Chinook","56.0768125","-131.077","GOA","AK",1982,2004,21,10541,17147,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"229",229,"Chinook","Alsek/Klukshu-Chinook","60.11632","-137.033","GOA","AK",1976,1990,15,3104,8320,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"230",230,"Chinook","Situk-Chinook","59.4579521","-139.57143","GOA","AK",1977,1998,22,4330,16420,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"231",231,"Chinook","Keta-Chinook","55.3360159","-130.47574","GOA","AK",1998,2004,7,1233,1233,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"232",232,"Chinook","Blossom-Chinook","55.402008","-130.60741","GOA","AK",1998,2005,8,924,1626,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"233",233,"Chinook","Kuskokwim-Chinook","60.0407","-162.4261","BS","AK",1985,2003,18,242616,502455,"Fishery Data Series No. 12-49: Estimates of the Historic Run and Escapement for the
Chinook Salmon Stock Returning to the Kuskokwim
River, 1976Ð2011","http://www.aykssi.org/wp-content/uploads/BUE-et-Al-2012-Kusko-Escapement-Goal-FDS12-49.pdf",NA
"234",234,"Chinook","Nushagak-Chinook","58.9061423","-157.73358","GOA","AK",1966,2005,40,331270,711779,"Fishery Manuscript Series No. 12-05: Stock Assessment of Chinook, Sockeye, and Chum
Salmon in the Nushagak River","http://www.adfg.alaska.gov/FedAidPDFs/FMS12-05.pdf",NA
"235",235,"Chinook","Kenai (early)-Chinook","60.5096525","-151.10697","GOA","AK",1986,1994,9,18682,21816,"Fishery Data Series No. 03-02: Stock Assessment of Early-run Chinook Salmon
of the Kenai River, 1999-2001","http://www.sf.adfg.state.ak.us/FedAidpdfs/Fds03-02.pdf",NA
"236",236,"Chinook","Kenai (late)-Chinook","60.5096525","-151.10697","GOA","AK",1986,2000,15,47375,97397,"Fishery Data Series No. 10-96: Stock Assessment of Late-run Chinook Salmon in the
Kenai River, 1999Ð2006 ","http://www.adfg.alaska.gov/FedAidPDFs/fds10-96.pdf",NA
"237",237,"Chinook","Unalakleet-Chinook","63.89104","-160.47841","BS","AK",1996,1998,3,10842,7937,"Karalea Cantera, DFO, 2022",NA,NA
"238",238,"Chinook","Cowichan-Chinook","48.7581","-123.6242","WC","BC",1989,2016,28,22300,29349,"Karalea Cantera, DFO, 2022",NA,NA
"239",239,"Chinook","Harrison-Chinook","49.12","-123.06","WC","BC",1984,2016,33,247401,620514,"Chucken Parken, DFO, 2022","NA","NA"
"240",240,"Chinook","Lower Shuswap-Chinook","49.12","-123.06","WC","BC",1997,2016,20,71133,150198,"Chucken Parken, DFO, 2022",NA,NA
"241",241,"Chinook","Nicola-Chinook","49.12","-123.06","WC","BC",1992,2013,22,17291,17044,"Luke Warkentin, DFO, 2022",NA,NA
"242",242,"Coho","Buskin River-Coho","57.75812","-152.4784","GOA","AK",1989,2010,22,16235,21379,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak Management Area, 2016","http://www.adfg.alaska.gov/FedAidPDFs/FMS16-09.pdf",NA
"243",243,"Coho","Kuskokwim River-Coho","61.10037","-160.9961","BS","AK",2000,2006,7,2375943,1752922,"Fishery Data Series No. 15-18:Â Estimates of the Historic Run and Escapement for the Coho Salmon Stock Returning to the Kuskokwim River, 2000â€“2012Â ","http://www.adfg.alaska.gov/FedAidPDFs/FDS15-18.pdf",NA
"244",244,"Coho","Auke Creek-Coho","58.38052","-134.6419","GOA","AK",1980,1986,7,942,2006,"Escapement Goals for Coho Salmon Stocks Returning to Berners River, Auke Creek, Ford Arm Lake, and Hugh Smith Lake in Southeast Alaska","http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"245",245,"Coho","Berners River-Coho","58.8464","-134.97","GOA","AK",1982,2010,27,41089,60491,"Leon Shaul; RIR.1J.1994.26","unpublished; http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"246",246,"Coho","Ford Arm Lake-Coho","57.58192","-135.9153","GOA","AK",1982,1986,4,2662,5545,"Escapement Goals for Coho Salmon Stocks Returning to Berners River, Auke Creek, Ford Arm Lake, and Hugh Smith Lake in Southeast Alaska","http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
