"","stock.id","species","stock.name","lat","lon","ocean.basin","state","begin","end","n.years","max.spawners","max.recruits","source","url","comments"
"126",125,"Chum","E-NW AKPen-Chum","55.3158","162.845","BS","AK",1962,2007,46,427500,646716,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Izembek and Moffet Bay"
"127",126,"Chum","SE-SC AKPen-Chum","55.5","161","BS","AK",1962,2007,46,648200,1278872,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"128",127,"Chum","N AKPen-Chum","56.46","159.68","BS","AK",1962,2007,46,436400,1023568,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"129",128,"Chum","Nushagak-Chum","58.622","158.591","BS","AK",1980,2005,25,969000,2004184.829,NA,NA,""
"130",129,"Chum","Togiak-Chum","58.925","160.446","BS","AK",1978,1991,14,415000,1130702.381,NA,NA,""
"131",130,"Chum","Yukon-Chum","62.78","164.96","BS","AK",1974,2001,28,2068000,2812493.734,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Fleischman, S. and B. Borba. 2009. Escapement estimation, spawner-recruit analysis, and escapement goal recommendation for fall chum salmon in the Yukon River drainage. Technical report, Fishery Manuscript Series No. 09-08, Alaska Department of Fish and Game",NA,"Fall Run"
"132",131,"Chum","Anvik-Chum","62.78","164.96","BS","AK",1972,1993,22,1486182,2215845,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. and G. Sandone. 2001. Biological escapement goal for Anvik River chum salmon. Technical report, Regional InformationI Report No. 3AO1- 06, Alaska Department of Fish and Game",NA,""
"133",132,"Chum","Andreafsky-Chum","62.78","164.96","BS","AK",1972,2001,30,271000,243988.47,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Fleischman, S. and D. Evenson. 2010. Run reconstruction, spawner-recruit analysis, and escapement goal recommendation for summer chum salmon in the east fork of the Andreafsky River. Technical report, Fishery Manuscript Series No. 10-04, Alaska Department of Fish and Game",NA,""
"134",133,"Chum","Norton Sound-Chum","64.52","165.12","BS","AK",1974,1995,22,92107,112461,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. 2001a. Biological escapement goal for chum salmon in subdistrict one of Norton Sound. Technical report, Regional Information Report No. 3AO1-09, Alaska Department of Fish and Game",NA,"District 1"
"135",134,"Chum","Kwiniuk Inlet-Chum","64.72","161.96","BS","AK",1965,1995,31,154910,216334,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. 2001b. Biological escapement goals for Kwiniuk and Tubutulik chum salmon. Technical report, Regional Infomlation Report No. 3AOI-08, Alaska Department of Fish and Game",NA,"Sum of Kwiniuk and Tubutulik Rivers"
"136",135,"Chum","Kotzebue-Chum","66.46","161.91","BS","AK",1962,1997,36,1439252,1468511,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Eggers, D. and J. Clark. 2006. Assessment of historical runs and escapement goals for Kotzebue area chum salmon. Technical report, Fishery Manuscript No. 06-01, Alaska Department of Fish and Game ",NA,""
"137",136,"Pink-Odd","Puyallup-Pink-Odd","47.26972","122.4272","WC","WA",1959,2019,31,1203364,1502355,"Marisa Litz, WDFW, April 2023",NA,""
"138",137,"Pink-Odd","Hood Canal-Pink-Odd","47.5644","122.9956","WC","WA",1959,2019,31,549512,901739,"Marisa Litz, WDFW, April 2023",NA,"Sum of Dosewallips, Duckabush, and Hamma Hamma"
"139",138,"Pink-Odd","Snohomish-Pink-Odd","48.02139","122.2072","WC","WA",1959,2019,31,1929839,3054656,"Marisa Litz, WDFW, April 2023",NA,""
"140",139,"Pink-Odd","Dungeness-Pink-Odd","48.1508","123.1333","WC","WA",1959,2019,31,4e+05,638225,"Marisa Litz, WDFW, April 2023",NA,""
"141",140,"Pink-Odd","Stillaguamish-Pink-Odd","48.23861","122.3758","WC","WA",1959,2019,31,952534,2287418,"Marisa Litz, WDFW, April 2023",NA,""
"142",141,"Pink-Odd","Skagit-Pink-Odd","48.3875","122.3656","WC","WA",1959,2019,31,1190000,5008979,"Marisa Litz, WDFW, April 2023",NA,""
"143",142,"Pink-Odd","Nooksack-Pink-Odd","48.775","122.5978","WC","WA",1959,2019,31,247000,591801,"Marisa Litz, WDFW, April 2023",NA,""
"144",143,"Pink-Odd","Nisqually-Pink-Odd","47.101","-122.706","WC","WA",1959,2019,31,815887,921434,"Marisa Litz, WDFW, April 2023",NA,NA
"145",144,"Pink-Odd","S South Misc.-Pink-Odd","447.16","-122.91","WC","WA",1959,2019,31,1492,2374,"Marisa Litz, WDFW, April 2023",NA,NA
"146",145,"Pink-Odd","Fraser-Pink-Odd","49.12333","123.0569","WC","BC",1961,2001,21,19725000,2.6e+07,"PSC. 2012. Report of the Fraser River Panel to the Pacific Salmon Commission on the 2007 Fraser River Sockeye and Pink Salmon Fishing Season. Technical report, Pacific Salmon Commission, Vancouver, BC",NA,""
"147",146,"Pink-Even","BC South (no Fraser)-Pink-Even","50.28778","125.2008","WC","BC",1954,2008,28,5021355,7518783,"Pieter Van Will, Fisheries and Oceans Canada (DFO), Port Hardy, BC",NA,"Statistical Areas 11-16"
"148",147,"Pink-Odd","BC South (no Fraser)-Pink-Odd","50.28778","125.2008","WC","BC",1953,2007,28,2166806,3695214,"Pieter Van Will, Fisheries and Oceans Canada (DFO), Port Hardy, BC",NA,"Statistical Areas 11-16"
"149",148,"Pink-Even","Area 10-Pink-Even","51.28722","127.6819","WC","BC",1980,2006,12,62200,223633,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"150",149,"Pink-Odd","Area 10-Pink-Odd","51.28722","127.6819","WC","BC",1981,2007,11,101868,88510,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"151",150,"Pink-Even","Area 9-Pink-Even","51.46556","127.7422","WC","BC",1980,2008,15,1299772,1299772,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"152",151,"Pink-Odd","Area 9-Pink-Odd","51.46556","127.7422","WC","BC",1981,2007,14,2097975,2097975,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"153",152,"Pink-Even","Area 8-Pink-Even","51.62194","127.8289","WC","BC",1980,2008,15,6223585,12795649,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"154",153,"Pink-Odd","Area 8-Pink-Odd","51.62194","127.8289","WC","BC",1981,2007,14,5242503,6491320,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"155",154,"Pink-Even","Area 7-Pink-Even","52.12916","128.380149","WC","BC",1980,2008,15,591202,998136,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"156",155,"Pink-Odd","Area 7-Pink-Odd","52.12916","128.380149","WC","BC",1981,2007,14,820377,1430120,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"157",156,"Pink-Even","Area 6-Pink-Even","53.08889","129.1992","WC","BC",1980,2008,15,2920975,10388250,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"158",157,"Pink-Odd","Area 6-Pink-Odd","53.08889","129.1992","WC","BC",1981,2007,14,3041512,7453515,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"159",158,"Pink-Even","Area 5-Pink-Even","53.66302","130.423874","WC","BC",1982,2008,14,786316,1047999,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"160",159,"Pink-Odd","Area 5-Pink-Odd","53.66302","130.423874","WC","BC",1983,2007,13,707232,909023,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"161",160,"Pink-Even","Area 4-Pink-Even","54.247243","130.477433","WC","BC",1982,2008,14,5658849,11614814,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"162",161,"Pink-Odd","Area 4-Pink-Odd","54.247243","130.477433","WC","BC",1983,2007,13,7962665,28393718,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"163",162,"Pink-Even","Area 3-Pink-Even","54.676678","130.502152","WC","BC",1982,2008,14,1664252,2397739,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"164",163,"Pink-Odd","Area 3-Pink-Odd","54.676678","130.502152","WC","BC",1983,2007,13,1853308,3513689,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"165",164,"Pink-Even","Area 2W-Pink-Even","52.988408","132.411026","WC","BC",1980,2008,15,492497,996731,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"166",165,"Pink-Even","Area 2E-Pink-Even","53.0175","131.5778","WC","BC",1980,2008,15,1365470,1718543,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"167",166,"Pink-Odd","Area 2E-Pink-Odd","53.0175","131.5778","WC","BC",1981,2007,13,480439,222150,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"168",167,"Pink-Even","Area 1-Pink-Even","54.071771","132.204764","WC","BC",1980,2008,15,4437660,4947640,"David Peacock, Fisheries and Oceans Canada (DFO), Prince Rupert, BC",NA,""
"169",168,"Pink-Even","S SEAK-Pink-Even","55.71556","131.8714","WC","AK",1960,2008,25,29750273,83426596,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 101-108"
"170",169,"Pink-Odd","S SEAK-Pink-Odd","55.71556","131.8714","WC","AK",1961,2007,24,28189610,79477238,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 101-108"
"171",170,"Pink-Even","N SEAK Outside-Pink-Even","57.17694","135.7869","WC","AK",1960,2008,25,5741703,9561585,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 109-112, 114, 115"
"172",171,"Pink-Odd","N SEAK Outside-Pink-Odd","57.17694","135.7869","WC","AK",1961,2007,24,6271490,11292515,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"Districts 109-112, 114, 115"
"173",172,"Pink-Even","N SEAK Inside-Pink-Even","57.57528","134.7503","WC","AK",1960,2008,25,16114790,51319856,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"District 113"
"174",173,"Pink-Odd","N SEAK Inside-Pink-Odd","57.57528","134.7503","WC","AK",1961,2007,24,25094123,61411893,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"District 113"
"175",174,"Pink-Even","Situk-Pink-Even","59.43353","139.5467","WC","AK",1962,1990,12,525000,553506,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"176",175,"Pink-Odd","Situk-Pink-Odd","59.43353","139.5467","WC","AK",1965,1989,13,450000,482701,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"177",176,"Pink-Even","Humpy-Pink-Even","59.6444","139.5844","WC","AK",1962,1992,12,69000,126575,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"178",177,"Pink-Odd","Humpy-Pink-Odd","59.6444","139.5844","WC","AK",1973,1991,10,225000,304130,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"179",178,"Pink-Even","PWS-Pink-Even","60.5","147","GOA","AK",1960,2008,25,10234627,27866302,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"180",179,"Pink-Odd","PWS-Pink-Odd","60.5","147","GOA","AK",1961,2009,25,13578314,25874686,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"181",180,"Pink-Even","S CIn-Pink-Even","59.52528","151.48","GOA","AK",1976,2008,17,144354,260200,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"182",181,"Pink-Odd","S CIn-Pink-Odd","59.52528","151.48","GOA","AK",1977,2009,17,243700,661500,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"183",182,"Pink-Even","Outer CIn-Pink-Even","59.38389","150.7528","GOA","AK",1976,2008,17,469090,1529905,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"184",183,"Pink-Odd","Outer CIn-Pink-Odd","59.38389","150.7528","GOA","AK",1977,2009,17,789129,2223900,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"185",184,"Pink-Even","Kamishak-Pink-Even","59.27","154.1175","GOA","AK",1976,2008,17,1719239,2162998,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"186",185,"Pink-Odd","Kamishak-Pink-Odd","59.27","154.1175","GOA","AK",1977,2009,17,1240152,1371879,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"187",186,"Pink-Even","Afognak-Pink-Even","58.26222","152.5883","GOA","AK",1978,2008,16,1521470,3730000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"188",187,"Pink-Odd","Afognak-Pink-Odd","58.26222","152.5883","GOA","AK",1979,2009,16,1886046,4921462,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"189",188,"Pink-Even","W Kod-Pink-Even","57.11389","154.4947","GOA","AK",1978,2008,16,9880208,23621882,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"190",189,"Pink-Odd","W Kod-Pink-Odd","57.11389","154.4947","GOA","AK",1979,2009,16,8598000,23571000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"191",190,"Pink-Even","Alitak-Pink-Even","56.88528","154.1217","GOA","AK",1978,2008,16,3922000,5e+06,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"192",191,"Pink-Odd","Alitak-Pink-Odd","56.88528","154.1217","GOA","AK",1979,2009,16,7592000,14652000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"193",192,"Pink-Even","E Kod-Pink-Even","57.089858","153.187928","GOA","AK",1978,2008,16,3717970,7197847,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"194",193,"Pink-Odd","E Kod-Pink-Odd","57.089858","153.187928","GOA","AK",1979,2009,16,5426000,13951000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"195",194,"Pink-Even","Mainland Kod-Pink-Even","58.03333","154.6644","GOA","AK",1978,2008,16,1804000,3550000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"196",195,"Pink-Odd","Mainland Kod-Pink-Odd","58.03333","154.6644","GOA","AK",1979,2009,16,7954000,7954000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"197",196,"Pink-Even","Chignik Bay-Pink-Even","56.38528","158.2261","GOA","AK",1962,2008,22,81400,311600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"198",197,"Pink-Odd","Chignik Bay-Pink-Odd","56.38528","158.2261","GOA","AK",1963,2009,21,180500,313600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"199",198,"Pink-Even","Central Chig-Pink-Even","56.59639","157.9933","GOA","AK",1962,2008,24,257000,534770,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"200",199,"Pink-Odd","Central Chig-Pink-Odd","56.59639","157.9933","GOA","AK",1963,2009,24,715500,1198175,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"201",200,"Pink-Even","E Chig-Pink-Even","56.98528","156.5806","GOA","AK",1962,2008,24,1318100,2011766,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"202",201,"Pink-Odd","E Chig-Pink-Odd","56.98528","156.5806","GOA","AK",1963,2009,24,1470200,1567638,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"203",202,"Pink-Even","W Chig-Pink-Even","56.06667","158.6756","GOA","AK",1962,2008,24,333400,1373782,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"204",203,"Pink-Odd","W Chig-Pink-Odd","56.06667","158.6756","GOA","AK",1963,2009,24,554700,1346418,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"205",204,"Pink-Even","Perryville-Pink-Even","55.85417","159.3314","GOA","AK",1962,2008,24,395700,592547,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"206",205,"Pink-Odd","Perryville-Pink-Odd","55.85417","159.3314","GOA","AK",1963,2009,24,582100,1480800,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"207",206,"Pink-Even","SE-SC AKPen-Pink-Even","55.5","161","BS","AK",1962,2008,24,5969710,11076199,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"208",207,"Pink-Odd","SE-SC AKPen-Pink-Odd","55.5","161","BS","AK",1963,2009,24,4404450,15767364,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"209",208,"Pink-Even","SW-Unimak-Pink-Even","54.5","163.5","BS","AK",1962,2008,24,2341700,5961135,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"210",209,"Pink-Odd","SW-Unimak-Pink-Odd","54.5","163.5","BS","AK",1963,2009,24,2001850,6762894,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"211",210,"Pink-Even","NW AKPen-Pink-Even","54.982","163.37","BS","AK",1962,2008,23,216600,558182,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"212",211,"Pink-Odd","NW AKPen-Pink-Odd","54.982","163.37","BS","AK",1963,2009,24,74400,349253,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"213",212,"Pink-Even","Nushagak-Pink-Even","58.62222","158.5911","BS","AK",1958,2002,23,9161784,13510120,NA,NA,""
"214",213,"Pink-Even","Unalakleet-Pink-Even","63.86944","160.7878","BS","AK",1970,2002,13,458387,637424,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"215",214,"Pink-Odd","Unalakleet-Pink-Odd","63.86944","160.7878","BS","AK",1973,2009,15,381150,406597,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"216",215,"Pink-Even","Nome-Pink-Even","64.4828","165.305","BS","AK",1972,2008,19,2212155,2229337,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"217",216,"Pink-Odd","Nome-Pink-Odd","64.4828","165.305","BS","AK",1971,2009,20,920500,925575,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"218",217,"Pink-Even","Moses-Norton-Pink-Even","65.748","161.78","BS","AK",1964,2008,23,1288531,1342124,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"219",218,"Pink-Odd","Moses-Norton-Pink-Odd","65.748","161.78","BS","AK",1963,2009,24,770401,774122,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"220",219,"Chinook","Ayakulik-Chinook","57.1978276","-154.53849","GOA","AK",1977,2009,33,24425,31883,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"221",220,"Chinook","Karluk-Chinook","57.563","-154.3843","GOA","AK",1976,2009,34,13742,19443,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"222",221,"Chinook","Chignik-Chinook","56.2615981","-158.71224","GOA","AK",1980,2008,29,7633,12008,"Fishery Manuscript Series No. 15-02: Review of Salmon Escapement Goals in the Chignik
Management Area, 2015 ","http://www.adfg.alaska.gov/FedAidPDFs/FMS15-02.pdf",NA
"223",222,"Chinook","Nelson-Chinook","55.810523","-161.25646","GOA","AK",1981,1996,16,12561,11131,"Fishery Manuscript No. 06-03: Review of Salmon Escapement Goals in the Alaska
Peninsula and Aleutian Islands Management Areas
Report to the Alaska Board of Fisheries, 2004","http://www.sf.adfg.state.ak.us/FedAidPDFs/fms06-03.pdf",NA
"224",223,"Chinook","Goodnews-Chinook","59.15992","-160.6119","BS","AK",1981,2001,21,6027,9084,"Fishery Data Series No. 10-08: Goodnews River Salmon Monitoring and Assessment,
2008 ","http://www.adfg.alaska.gov/FedAidPDFs/FDS10-08.pdf",NA
"225",224,"Chinook","Andrew Creek-Chinook","56.63997","-132.2","GOA","AK",1979,2004,14,3068,3612,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"226",225,"Chinook","Chickamin-Chinook","55.8174772","-130.93326","GOA","AK",1985,2004,20,8097,9337,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"227",226,"Chinook","Chilkat-Chinook","59.3721353","-135.94325","GOA","AK",1991,1997,7,8100,12932,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"228",227,"Chinook","King Salmon River-Chinook","58.0420026","-134.34145","GOA","AK",1982,2004,17,389,409,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"229",228,"Chinook","Stikine-Chinook","56.6917175","-132.21863","GOA","AK",1977,1997,21,58962,110134,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"230",229,"Chinook","Unuk-Chinook","56.0768125","-131.077","GOA","AK",1982,2004,21,10541,17147,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
