"","stock.id","species","stock.name","lat","lon","region","ocean.basin","state","begin","end","n.years","m.spawners","m.recruits","source","url","comments","age"
"124",124,"Chum","E-NW AK Peninsula-Chum","55.3158",-162.845,"AK Peninsula","BS","AK",1962,2007,46,174.241847826087,233.013,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Izembek and Moffet Bay","0"
"125",125,"Chum","SE-SC AK Peninsula-Chum","55.5",-161,"AK Peninsula","BS","AK",1962,2007,46,288.181217391304,704.796891304348,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts","0"
"126",126,"Chum","N AK Peninsula-Chum","56.46",-159.68,"AK Peninsula","BS","AK",1962,2007,46,170.237,284.153586956522,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"","0"
"127",127,"Chum","Nushagak-Chum","58.622",-158.591,"Bristol Bay","BS","AK",1980,2005,25,309.96628,773.998593516,"Lowell Fair, Alaska Department of Fish and Game (ADFG), Anchorage, AK",NA,"","1"
"128",128,"Chum","Togiak-Chum","58.925",-160.446,"Bristol Bay","BS","AK",1978,1991,14,254.682142857143,441.609732364286,"Lowell Fair, Alaska Department of Fish and Game (ADFG), Anchorage, AK",NA,"","1"
"129",129,"Chum","Yukon-Chum","62.78",-164.96,"Arctic-Yukon-Kuskokwim","BS","AK",1974,2001,28,577.314285714286,891.449453214286,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Fleischman, S. and B. Borba. 2009. Escapement estimation, spawner-recruit analysis, and escapement goal recommendation for fall chum salmon in the Yukon River drainage. Technical report, Fishery Manuscript Series No. 09-08, Alaska Department of Fish and Game",NA,"Fall Run","1"
"130",130,"Chum","Anvik-Chum","62.78",-164.96,"Arctic-Yukon-Kuskokwim","BS","AK",1972,1993,22,644.857136363636,1042.70204545455,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. and G. Sandone. 2001. Biological escapement goal for Anvik River chum salmon. Technical report, Regional InformationI Report No. 3AO1- 06, Alaska Department of Fish and Game",NA,"","1"
"131",131,"Chum","Andreafsky-Chum","62.78",-164.96,"Arctic-Yukon-Kuskokwim","BS","AK",1972,2001,30,94.889,104.44458485,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Fleischman, S. and D. Evenson. 2010. Run reconstruction, spawner-recruit analysis, and escapement goal recommendation for summer chum salmon in the east fork of the Andreafsky River. Technical report, Fishery Manuscript Series No. 10-04, Alaska Department of Fish and Game",NA,"","0"
"132",132,"Chum","Norton Sound-Chum","64.52",-165.12,"Arctic-Yukon-Kuskokwim","BS","AK",1974,1995,22,43.8760909090909,53.6312272727273,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. 2001a. Biological escapement goal for chum salmon in subdistrict one of Norton Sound. Technical report, Regional Information Report No. 3AO1-09, Alaska Department of Fish and Game",NA,"District 1","1"
"133",133,"Chum","Kwiniuk Inlet-Chum","64.72",-161.96,"Arctic-Yukon-Kuskokwim","BS","AK",1965,1995,31,47.1228064516129,69.0762258064516,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Clark, J. 2001b. Biological escapement goals for Kwiniuk and Tubutulik chum salmon. Technical report, Regional Infomlation Report No. 3AOI-08, Alaska Department of Fish and Game",NA,"Sum of Kwiniuk and Tubutulik Rivers","1"
"134",134,"Chum","Kotzebue-Chum","66.46",-161.91,"Arctic-Yukon-Kuskokwim","BS","AK",1962,1997,36,389.091027777778,640.155555555555,"Doug Eggers, Alaska Department of Fish and Game (ADFG), Juneau, AK; Eggers, D. and J. Clark. 2006. Assessment of historical runs and escapement goals for Kotzebue area chum salmon. Technical report, Fishery Manuscript No. 06-01, Alaska Department of Fish and Game ",NA,"","1"
"135",135,"Chum","Gisasa-Chum","62.55",-165,"AYK","BS","AK",1995,2011,17,70.2685882352941,71.7035294117647,"Marisa Litz, WDFW, 2023",NA,"","1"
"136",136,"Chum","East Fork Andreafsky-Chum","62.55",-165,"AYK","BS","AK",1994,2011,18,69.7181111111111,57.1163333333333,"Marisa Litz, WDFW, 2023",NA,"","1"
"137",137,"Chum","Lower Skeena-Chum","54.3",-130.36,"Skeena-Nass","SEAK-NBC","BC",1958,2012,49,21.4740612244898,34.4224081632653,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"138",138,"Chum","Portland Inlet-Chum","55.04",-130,"Skeena-Nass","NC","BC",1954,2011,58,24.5889655172414,41.2808103448276,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"139",139,"Chum","Portland Canal-Observatory-Chum","54.82",-130.25,"Skeena-Nass","NC","BC",1954,2012,59,42.2100847457627,72.4741186440678,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"140",140,"Chum","Smith Inlet-Chum","51.31",-127.43,"Central Coast","SC","BC",1954,2009,56,57.129,76.3743571428571,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"141",141,"Chum","Rivers Inlet-Chum","51.68",-127.26,"Central Coast","SC","BC",1954,2007,54,40.8416111111111,49.0872592592593,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"142",142,"Chum","Spiller-Fitz-Hugh-Burke-Chum","52.16",-128.14,"Central Coast","SC","BC",1954,2016,63,256.582761904762,400.106634920635,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"143",143,"Chum","Bella Coola-Dean Rivers-Chum","52.38",-126.78,"Central Coast","SC","BC",1954,2016,63,200.665476190476,430.204936507937,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"144",144,"Chum","Hecate Lowlands-Chum","53.42",-129.25,"Central Coast","SC","BC",1954,2016,63,116.87553968254,215.32746031746,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"145",145,"Chum","Mussel-Kynoch-Chum","52.61",-128.52,"Central Coast","SC","BC",1954,2015,62,112.025,170.762209677419,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"146",146,"Chum","Douglas-Gardner-Chum","53.96",-128.68,"Central Coast","SC","BC",1954,2015,62,236.761048387097,368.985887096774,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"147",147,"Chum","NW Vancouver Island-Chum","50.04",-127.68,"South Coast","SC","BC",1956,2010,49,53.3170612244898,58.1586734693878,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"148",148,"Chum","SW-W Vancouver Island-Chum","48.7",-125.09,"South Coast","SC","BC",1956,2010,48,326.770479166667,391.9638125,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"149",149,"Chum","E Haida Gwaii-Chum","53.26",-131.62,"Haida Gwaii","SEAK-NBC","BC",1954,2008,55,202.437709090909,292.133854545455,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"150",150,"Chum","N Haida Gwaii-Chum","54.31",-132.44,"Haida Gwaii","SEAK-NBC","BC",1954,2002,49,62.2662653061224,68.0918163265306,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"151",151,"Chum","W Haida Gwaii-Chum","53.12",-132.82,"Haida Gwaii","SEAK-NBC","BC",1954,2009,56,103.845267857143,133.046196428571,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"152",152,"Chum","Skidegate-Chum","54.09",-132.22,"Haida Gwaii","SEAK-NBC","BC",1954,2010,57,108.78049122807,151.439701754386,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"153",153,"Pink-Odd","Puyallup-Pink-Odd","47.26972",-122.4272,"Inside WA","SBC-WA","WA",1959,2019,31,165.947064516129,241.002129032258,"M. Litz, WDFW, April 2023",NA,"",NA
"154",154,"Pink-Odd","Hood Canal-Pink-Odd","47.5644",-122.9956,"Inside WA","SC","WA",1959,2019,31,88.3930322580645,138.444419354839,"M. Litz, WDFW, April 2023",NA,"Sum of Dosewallips, Duckabush, and Hamma Hamma",NA
"155",155,"Pink-Odd","Snohomish-Pink-Odd","48.02139",-122.2072,"Inside WA","SC","WA",1959,2019,31,397.16335483871,602.94064516129,"M. Litz, WDFW, April 2023",NA,"",NA
"156",156,"Pink-Odd","Dungeness-Pink-Odd","48.1508",-123.1333,"Inside WA","SC","WA",1959,2019,31,62.3148064516129,85.8427419354839,"M. Litz, WDFW, April 2023",NA,"",NA
"157",157,"Pink-Odd","Stillaguamish-Pink-Odd","48.23861",-122.3758,"Inside WA","SC","WA",1959,2019,31,187.311258064516,318.755967741935,"M. Litz, WDFW, April 2023",NA,"",NA
"158",158,"Pink-Odd","Skagit-Pink-Odd","48.3875",-122.3656,"Inside WA","SC","WA",1959,2019,31,422.083258064516,850.455032258065,"M. Litz, WDFW, April 2023",NA,"",NA
"159",159,"Pink-Odd","Nooksack-Pink-Odd","48.775",-122.5978,"Inside WA","SC","WA",1959,2019,31,68.721,120.892290322581,"M. Litz, WDFW, April 2023",NA,"",NA
"160",160,"Pink-Odd","Nisqually-Pink-Odd","47.101",-122.706,"Inside WA","SC","WA",1959,2019,27,83.6174814814815,100.180592592593,"M. Litz, WDFW, April 2023",NA,NA,NA
"161",161,"Pink-Odd","S South Misc.-Pink-Odd","47.16",-122.91,"Inside WA","SC","WA",1959,2019,31,0.300516129032258,0.504258064516129,"M. Litz, WDFW, April 2023",NA,NA,NA
"162",162,"Pink-Odd","Fraser-Pink-Odd","49.12333",-123.0569,"South Coast","SC","BC",1961,2001,21,4826.04761904762,12432.3333333333,"S. Latham, Pacific Salmon Commission, Vancouver, BC",NA,"",NA
"163",163,"Pink-Even","S Southeast Alaska-Pink-Even","55.71556",-131.8714,"Southeast Alaska","SEAK-NBC","AK",1960,2008,25,12685.33796,30258.58564,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"Districts 101-108",NA
"164",164,"Pink-Odd","S Southeast Alaska-Pink-Odd","55.71556",-131.8714,"Southeast Alaska","SEAK-NBC","AK",1961,2007,24,14288.641875,36485.0900416667,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"Districts 101-108",NA
"165",165,"Pink-Even","N Southeast Alaska Outside-Pink-Even","57.17694",-135.7869,"Southeast Alaska","SEAK-NBC","AK",1960,2008,25,1848.00196,3162.11524,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"Districts 109-112, 114, 115",NA
"166",166,"Pink-Odd","N Southeast Alaska Outside-Pink-Odd","57.17694",-135.7869,"Southeast Alaska","SEAK-NBC","AK",1961,2007,24,2905.87066666667,4830.86525,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"Districts 109-112, 114, 115",NA
"167",167,"Pink-Even","N Southeast Alaska Inside-Pink-Even","57.57528",-134.7503,"Southeast Alaska","SEAK-NBC","AK",1960,2008,25,6982.64704,14791.87416,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"District 113",NA
"168",168,"Pink-Odd","N Southeast Alaska Inside-Pink-Odd","57.57528",-134.7503,"Southeast Alaska","SEAK-NBC","AK",1961,2007,24,8279.89354166667,18241.236875,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston & Heinl 2011",NA,"District 113",NA
"169",169,"Pink-Even","Situk-Pink-Even","59.43353",-139.5467,"Yakutat","SEAK-NBC","AK",1962,1990,12,180.857916666667,179.011,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Clark. 1995.",NA,"",NA
"170",170,"Pink-Odd","Situk-Pink-Odd","59.43353",-139.5467,"Yakutat","SEAK-NBC","AK",1965,1989,13,200.232230769231,226.691538461538,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Clark. 1995.",NA,"",NA
"171",171,"Pink-Even","Humpy-Pink-Even","59.6444",-139.5844,"Yakutat","SEAK-NBC","AK",1962,1992,12,27.38375,46.4280833333333,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Clark. 1995.",NA,"",NA
"172",172,"Pink-Odd","Humpy-Pink-Odd","59.6444",-139.5844,"Yakutat","SEAK-NBC","AK",1973,1991,10,73.9719,110.7452,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Clark. 1995.",NA,"",NA
"173",173,"Pink-Even","Prince William Sound-Pink-Even","60.5",-147,"Prince William Sound","GoA","AK",1960,2008,25,3790.72064,8419.56872,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,"",NA
"174",174,"Pink-Odd","Prince William Sound-Pink-Odd","60.5",-147,"Prince William Sound","GoA","AK",1961,2009,25,5012.929,11813.1606,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,"",NA
"175",175,"Pink-Even","S Cook Inlet-Pink-Even","59.52528",-151.48,"Cook Inlet","GoA","AK",1976,2008,17,72.0763529411765,102.427588235294,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay",NA
"176",176,"Pink-Odd","S Cook Inlet-Pink-Odd","59.52528",-151.48,"Cook Inlet","GoA","AK",1977,2009,17,110.600176470588,164.205470588235,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay",NA
"177",177,"Pink-Even","Outer Cook Inlet-Pink-Even","59.38389",-150.7528,"Cook Inlet","GoA","AK",1976,2008,17,185.220411764706,407.748588235294,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka",NA
"178",178,"Pink-Odd","Outer Cook Inlet-Pink-Odd","59.38389",-150.7528,"Cook Inlet","GoA","AK",1977,2009,17,278.924647058824,648.262647058824,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka",NA
"179",179,"Pink-Even","Kamishak-Pink-Even","59.27",-154.1175,"Cook Inlet","GoA","AK",1976,2008,17,306.115529411765,382.853235294118,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek",NA
"180",180,"Pink-Odd","Kamishak-Pink-Odd","59.27",-154.1175,"Cook Inlet","GoA","AK",1977,2009,17,326.647058823529,370.361823529412,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek",NA
"181",181,"Pink-Even","Afognak-Pink-Even","58.26222",-152.5883,"Kodiak","GoA","AK",1978,2008,16,722.384625,1694.740625,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"182",182,"Pink-Odd","Afognak-Pink-Odd","58.26222",-152.5883,"Kodiak","GoA","AK",1979,2009,16,778.8905,2002.2416875,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"183",183,"Pink-Even","W Kodiak-Pink-Even","57.11389",-154.4947,"Kodiak","GoA","AK",1978,2008,16,5886.377375,12899.532375,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"184",184,"Pink-Odd","W Kodiak-Pink-Odd","57.11389",-154.4947,"Kodiak","GoA","AK",1979,2009,16,2382.720625,7097.9778125,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"185",185,"Pink-Even","Alitak-Pink-Even","56.88528",-154.1217,"Kodiak","GoA","AK",1978,2008,16,1195.321,2039.5968125,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"186",186,"Pink-Odd","Alitak-Pink-Odd","56.88528",-154.1217,"Kodiak","GoA","AK",1979,2009,16,1965.758,4233.93275,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"187",187,"Pink-Even","E Kodiak-Pink-Even","57.089858",-153.187928,"Kodiak","GoA","AK",1978,2008,16,1600.4925,2543.82225,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"188",188,"Pink-Odd","E Kodiak-Pink-Odd","57.089858",-153.187928,"Kodiak","GoA","AK",1979,2009,16,2710.426125,6405.9081875,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"189",189,"Pink-Even","Mainland Kodiak-Pink-Even","58.03333",-154.6644,"Kodiak","GoA","AK",1978,2008,16,1165.281875,1672.561125,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"190",190,"Pink-Odd","Mainland Kodiak-Pink-Odd","58.03333",-154.6644,"Kodiak","GoA","AK",1979,2009,16,1560.81875,2015.3785625,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"191",191,"Pink-Even","Chignik Bay-Pink-Even","56.38528",-158.2261,"Chignik","GoA","AK",1962,2008,22,30.9481363636364,120.195545454545,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"192",192,"Pink-Odd","Chignik Bay-Pink-Odd","56.38528",-158.2261,"Chignik","GoA","AK",1963,2009,21,37.3111428571429,111.642238095238,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"193",193,"Pink-Even","Central Chignik-Pink-Even","56.59639",-157.9933,"Chignik","GoA","AK",1962,2008,24,115.315833333333,221.363375,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"194",194,"Pink-Odd","Central Chignik-Pink-Odd","56.59639",-157.9933,"Chignik","GoA","AK",1963,2009,24,218.73375,428.215875,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"195",195,"Pink-Even","E Chignik-Pink-Even","56.98528",-156.5806,"Chignik","GoA","AK",1962,2008,24,560.255833333333,765.319166666667,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"196",196,"Pink-Odd","E Chignik-Pink-Odd","56.98528",-156.5806,"Chignik","GoA","AK",1963,2009,24,437.64375,504.938208333333,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"197",197,"Pink-Even","W Chignik-Pink-Even","56.06667",-158.6756,"Chignik","GoA","AK",1962,2008,24,130.412541666667,409.55,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"198",198,"Pink-Odd","W Chignik-Pink-Odd","56.06667",-158.6756,"Chignik","GoA","AK",1963,2009,24,186.189583333333,549.200916666667,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"199",199,"Pink-Even","Perryville-Pink-Even","55.85417",-159.3314,"Chignik","GoA","AK",1962,2008,24,124.85375,238.61925,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"200",200,"Pink-Odd","Perryville-Pink-Odd","55.85417",-159.3314,"Chignik","GoA","AK",1963,2009,24,179.13125,394.26425,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen & Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,"",NA
"201",201,"Pink-Even","S AKPen-Pink-Even","55",-161,"AK Peninsula","GoA","AK",1976,2018,22,2699.01540909091,7058.32886363636,"Finkle et al. 2022",NA,"Area M",NA
"202",202,"Pink-Odd","S AKPen-Pink-Odd","55",-161,"AK Peninsula","GoA","AK",1975,2017,22,3424.26204545455,10741.9931363636,"Finkle et al. 2022",NA,"Area M",NA
"203",203,"Pink-Even","NW AK Peninsula-Pink-Even","54.982",-163.37,"AK Peninsula","BS","AK",1962,2008,23,50.7484782608696,90.7411304347826,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"204",204,"Pink-Odd","NW AK Peninsula-Pink-Odd","54.982",-163.37,"AK Peninsula","BS","AK",1963,2009,24,7.5995,30.8787083333333,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"",NA
"205",205,"Pink-Even","Nushagak-Pink-Even","58.62222",-158.5911,"Bristol Bay","BS","AK",1958,2002,23,1313.18339130435,2042.29530434783,"Lowell Fair, Alaska Department of Fish and Game (ADFG), Anchorage, AK",NA,"",NA
"206",206,"Pink-Even","Unalakleet-Pink-Even","63.86944",-160.7878,"Arctic-Yukon-Kuskokwim","BS","AK",1970,2002,13,114.815615384615,253.919461538462,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"207",207,"Pink-Odd","Unalakleet-Pink-Odd","63.86944",-160.7878,"Arctic-Yukon-Kuskokwim","BS","AK",1973,2009,15,57.9657333333333,80.0565333333333,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"208",208,"Pink-Even","Nome-Pink-Even","64.4828",-165.305,"Arctic-Yukon-Kuskokwim","BS","AK",1972,2008,19,478.853684210526,504.485578947368,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"209",209,"Pink-Odd","Nome-Pink-Odd","64.4828",-165.305,"Arctic-Yukon-Kuskokwim","BS","AK",1971,2009,20,155.71515,164.39975,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"210",210,"Pink-Even","Moses-Norton-Pink-Even","64.64",-161.55,"Arctic-Yukon-Kuskokwim","BS","AK",1964,2008,23,490.885173913043,518.796956521739,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"211",211,"Pink-Odd","Moses-Norton-Pink-Odd","64.64",-161.55,"Arctic-Yukon-Kuskokwim","BS","AK",1963,2009,24,126.181083333333,136.08425,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard et al. 2011.",NA,"",NA
"212",212,"Pink-Even","Middle-Upper Skeena-Pink-Even","54.09",-130.21,"Skeena-Nass","SEAK-NBC","BC",1954,2014,31,451.894,921.032322580645,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"213",213,"Pink-Even","Nass-Skeena Estuary-Pink-Even","54.09",-130.21,"Skeena-Nass","SEAK-NBC","BC",1954,2014,31,1527.905,2577.42967741935,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"214",214,"Pink-Even","Hecate Lowlands-Pink-Even","52.45",-129.1,"Central Coast","SC","BC",1954,2018,33,828.77603030303,1687.27387878788,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"215",215,"Pink-Even","Hecate Strait-Fjords-Pink-Even","52.45",-129.1,"Central Coast","SC","BC",1954,2018,33,3707.86803030303,7902.33624242424,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"216",216,"Pink-Even","Georgia Strait-Pink-Even","49.80573928",-124.0410067,"South Coast","SC","BC",1954,2014,31,237.548387096774,307.071612903226,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"217",217,"Pink-Even","Southern Fjords-Pink-Even","50.88",-126.61,"South Coast","SC","BC",1954,2014,31,1410.23535483871,2247.58535483871,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"218",218,"Pink-Even","N Haida Gwaii-Pink-Even","54.09",-132.14,"Haida Gwaii","SEAK-NBC","BC",1954,2018,30,1024.53496666667,1301.5296,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"219",219,"Pink-Even","E Haida Gwaii-Pink-Even","52.66",-131.29,"Haida Gwaii","SEAK-NBC","BC",1954,2012,30,765.529533333333,1030.1187,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"220",220,"Pink-Even","W Haida Gwaii-Pink-Even","52.6",-132.09,"Haida Gwaii","SEAK-NBC","BC",1954,2012,30,287.225433333333,408.923566666667,"Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.",NA,"",NA
"221",221,"Chinook","Ayakulik-Chinook","57.1978276",-154.53849,"Kodiak","GoA","AK",1977,2009,33,10.2129393939394,12.2062121212121,"Schaberg, KL, Foster, MB, Wattum, ML, McKinley TR. Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016. Fishery Manuscript Series No. 16-09.
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA,NA
"222",222,"Chinook","Karluk-Chinook","57.563",-154.3843,"Kodiak","GoA","AK",1976,2009,34,7.70958823529412,8.56635294117647,"Schaberg, KL, Foster, MB, Wattum, ML, McKinley TR. Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016. Fishery Manuscript Series No. 16-09.
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA,NA
"223",223,"Chinook","Chignik-Chinook","56.2615981",-158.71224,"Chignik","GoA","AK",1980,2008,29,3.37627586206897,5.37357586206897,"Schaberg, KL, Tracy DA, Foster, MB, Loewen, M. 2015. Review of Salmon Escapement Goals in the Chignik
Management Area, 2015. Fishery Manuscript Series No. 15-02 .","http://www.adfg.alaska.gov/FedAidPDFs/FMS15-02.pdf",NA,NA
"224",224,"Chinook","Nelson-Chinook","55.810523",-161.25646,"AK Peninsula","GoA","AK",1981,1996,16,4.4945625,6.89925,"Nelson, PA, Hasbrouck, JJ, Witteveen, MJ, Bouwens, KA, Vining, I. 2006. Review of Salmon Escapement Goals in the Alaska
Peninsula and Aleutian Islands Management Areas
Report to the Alaska Board of Fisheries, 2004. Fishery Manuscript No. 06-03. ADF&G.","http://www.sf.adfg.state.ak.us/FedAidPDFs/fms06-03.pdf",NA,NA
